1	0.971803470272914	0.4444444700035551	0.05639305945417199	0.5925926323512092
1	0.9659407981476392	0.847198980470931	0.06030150753768844	0.08784659517204077
1	0.6348408710217754	0.6246045494399078	0.08151873871309671	0.12506979341150196
1	0.6722501566262301	0.7839195979899497	0.07816855272456032	0.17867113344500277
1	0.4461195033598984	0.2717290268072131	0.0480177989557161	0.08040201005025124
1	0.9639866252241022	0.048762335849167705	0.07202674955179536	0.09752467169833541
1	0.9173646348605003	0.21514982886982653	0.04801790119215869	0.09231340758698003
1	0.6298157453936348	0.37893170687421474	0.0580681524484401	0.1488925884849595
1	0.7978782973297476	0.43029967477906017	0.2646566164154104	0.24567284256569302
1	0.7682859078923261	0.5978038453443433	0.09826915747356572	0.11315836179595896
0	0.37409270268988165	0.868416177567525	0.35064216754344635	0.264284339448981
0	0.6342825066903528	0.9532849659539013	0.20100502512562812	0.09454676267622837
0	0.09491904816236127	0.23525033138238938	0.18983809632472254	0.34989764768940185
0	0.04857621440536013	0.5456914427824888	0.09715242881072025	0.321608040201005
0	0.2847571189279732	0.5456914427824888	0.08263536513949958	0.1161362367392518
