1	0.3456169907970843	0.43327753268294594	0.14182014401434256	0.22185001341342125
1	0.15522055570004972	0.3156523414326406	0.07593524875353327	0.03424528921735413
1	0.5309882747068676	0.24120604719016084	0.12171974373822234	0.07295739084964753
1	0.31937468511175665	0.2694956376391506	0.0647683199526277	0.034245323296168334
1	0.9773869602324774	0.18834915885307613	0.04522607953504494	0.05062349916902219
0	0.8489670489900675	0.517401852333499	0.302065902019865	0.6521496711530743
0	0.869625915834053	0.9376512417774636	0.2607481683318939	0.12581421102910387
1	0.4550530770715556	0.9231342121850572	0.07928528138740579	0.09380234505862646
1	0.6811837303378873	0.6953285170426786	0.08486882246519052	0.07891303849979063
0	0.13735345939495652	0.901917015088463	0.27470691878991305	0.19728266440710496
0	0.2032384057739871	0.14852037967615855	0.4064768115479742	0.2970407593523171
