1	0.1775544388609715	0.8687884204551402	0.14517033000287896	0.13102547514045923
1	0.2998324958123953	0.4623115918677589	0.09491907372147193	0.1727154517160455
1	0.2590731775740682	0.2888516884552973	0.12506982749031614	0.0580681183696259
1	0.1781127776332836	0.5114461535651347	0.04578449498468906	0.11911411168254465
1	0.3880514020296796	0.5940815527834484	0.0614182362005339	0.11464733334641958
1	0.4115019882943362	0.43476643607577814	0.07928528138740579	0.046156686754082916
1	0.46175324457574324	0.10087474693072566	0.06588494637903057	0.20174949386145133
1	0.776102752941138	0.0900800354583246	0.05360134003350083	0.08933556672250138
1	0.726968174204355	0.11911409464313755	0.04243436011437396	0.06700167504187604
1	0.6091569296678706	0.5695142548953535	0.12841991124240995	0.13102550921927344
1	0.8207705192629815	0.521868613630217	0.10496932497775333	0.13698122502704493
1	0.9394193102966001	0.7571189620520135	0.12116137940679969	0.18164900838829562
1	0.2652149551877225	0.7541411211875347	0.08151868759487542	0.08933556672250138
0	0.06532663316582914	0.50474596902154	0.13065326633165827	0.4928345544454041
0	0.17755446442008216	0.11278615298715801	0.3551089288401643	0.22557230597431602
0	0.6448911222780569	0.8077424612210358	0.4276939916051612	0.34840871021775544
0	0.6365159640160437	0.2285501723979053	0.3149078726968174	0.35734228392941264
