0	0.43271916835152324	0.13065326633165827	0.374092753808103	0.26130653266331655
0	0.04969291750909495	0.0450400177291623	0.0993858350181899	0.0900800354583246
1	0.9360692265445064	0.8996836259204005	0.1278615469109873	0.20174944274323003
1	0.8084868617992305	0.9160618017932544	0.1407035175879397	0.16899309099752233
1	0.9148520464873194	0.5047459775412435	0.17029590702536127	0.5881258540150841
1	0.7169179229480737	0.35436442602552687	0.19653821271068886	0.2635399218313791
1	0.8821887554635154	0.08598548297040759	0.21663871522325168	0.17197096594081518
0	0.4061976805004841	0.3469197897855161	0.1825795133708909	0.2129164226623569
0	0.6895588885999006	0.07854085525010032	0.11055276381909547	0.15708171050020064
1	0.10608597696326685	0.614182021217197	0.1027359187702837	0.10720268006700166
1	0.44388609715242877	0.655127512017553	0.05918477887484297	0.07891303849979063
1	0.5572306315104166	0.9082449397050355	0.09826915747356572	0.10571377667416944
0	0.30318260512359974	0.8460822858868997	0.6063652102471995	0.3089521228102317
